2025-04-08 19:35:28,384 - Threat Detected: {'timestamp': 1744121128.3709037, 'source_ip': '192.168.1.238', 'dest_ip': '10.0.0.186', 'packet_size': 1139, 'protocol': 0, 'flag': 1, 'payload': 0.9665912430315104}
2025-04-08 19:44:08,278 - Threat Detected: {'timestamp': 1744121648.2633078, 'source_ip': '192.168.1.200', 'dest_ip': '10.0.0.3', 'packet_size': 1109, 'protocol': 1, 'flag': 1, 'payload': 0.7828411680845223}
2025-04-08 19:44:08,797 - Threat Detected: {'timestamp': 1744121648.7831633, 'source_ip': '192.168.1.111', 'dest_ip': '10.0.0.8', 'packet_size': 381, 'protocol': 0, 'flag': 0, 'payload': 0.91180380678652}
2025-04-08 19:44:09,309 - Threat Detected: {'timestamp': 1744121649.2988462, 'source_ip': '192.168.1.40', 'dest_ip': '10.0.0.218', 'packet_size': 1496, 'protocol': 0, 'flag': 0, 'payload': 0.9699573801681369}
2025-04-08 19:44:09,831 - Threat Detected: {'timestamp': 1744121649.8157728, 'source_ip': '192.168.1.179', 'dest_ip': '10.0.0.172', 'packet_size': 426, 'protocol': 0, 'flag': 1, 'payload': 0.5169708253038434}
2025-04-08 19:44:10,348 - Threat Detected: {'timestamp': 1744121650.3376634, 'source_ip': '192.168.1.137', 'dest_ip': '10.0.0.230', 'packet_size': 1249, 'protocol': 1, 'flag': 1, 'payload': 0.8730801706574391}
2025-04-08 19:44:11,385 - Threat Detected: {'timestamp': 1744121651.3671174, 'source_ip': '192.168.1.229', 'dest_ip': '10.0.0.151', 'packet_size': 941, 'protocol': 1, 'flag': 1, 'payload': 0.9977813871679179}
2025-04-08 19:44:12,416 - Threat Detected: {'timestamp': 1744121652.4022825, 'source_ip': '192.168.1.16', 'dest_ip': '10.0.0.203', 'packet_size': 831, 'protocol': 0, 'flag': 1, 'payload': 0.816166732925041}
2025-04-08 19:44:12,420 - Threat Detected: {'timestamp': 1744121652.407013, 'source_ip': '192.168.1.50', 'dest_ip': '10.0.0.100', 'packet_size': 874, 'protocol': 0, 'flag': 1, 'payload': 0.6014495938002363}
2025-04-08 19:44:13,450 - Threat Detected: {'timestamp': 1744121653.4338038, 'source_ip': '192.168.1.84', 'dest_ip': '10.0.0.154', 'packet_size': 1148, 'protocol': 0, 'flag': 0, 'payload': 0.8223481327556876}
2025-04-08 19:44:13,973 - Threat Detected: {'timestamp': 1744121653.9529965, 'source_ip': '192.168.1.218', 'dest_ip': '10.0.0.105', 'packet_size': 930, 'protocol': 0, 'flag': 0, 'payload': 0.8661117194121698}
2025-04-08 19:44:15,003 - Threat Detected: {'timestamp': 1744121654.9925919, 'source_ip': '192.168.1.25', 'dest_ip': '10.0.0.77', 'packet_size': 1329, 'protocol': 1, 'flag': 1, 'payload': 0.8940162166005011}
2025-04-08 19:44:16,030 - Threat Detected: {'timestamp': 1744121656.0195422, 'source_ip': '192.168.1.63', 'dest_ip': '10.0.0.119', 'packet_size': 1219, 'protocol': 1, 'flag': 0, 'payload': 0.9640330908889708}
2025-04-08 19:44:16,031 - Threat Detected: {'timestamp': 1744121656.0134025, 'source_ip': '192.168.1.155', 'dest_ip': '10.0.0.51', 'packet_size': 1290, 'protocol': 0, 'flag': 1, 'payload': 0.8472048084784402}
2025-04-08 19:44:16,551 - Threat Detected: {'timestamp': 1744121656.5321422, 'source_ip': '192.168.1.51', 'dest_ip': '10.0.0.53', 'packet_size': 333, 'protocol': 0, 'flag': 1, 'payload': 0.9935704589110823}
2025-04-08 19:44:17,068 - Threat Detected: {'timestamp': 1744121657.0531123, 'source_ip': '192.168.1.211', 'dest_ip': '10.0.0.159', 'packet_size': 773, 'protocol': 0, 'flag': 1, 'payload': 0.5324482448377089}
2025-04-08 19:44:17,074 - Threat Detected: {'timestamp': 1744121657.0609772, 'source_ip': '192.168.1.26', 'dest_ip': '10.0.0.51', 'packet_size': 1079, 'protocol': 0, 'flag': 1, 'payload': 0.8890625670562545}
2025-04-08 19:44:17,593 - Threat Detected: {'timestamp': 1744121657.5804636, 'source_ip': '192.168.1.238', 'dest_ip': '10.0.0.144', 'packet_size': 714, 'protocol': 1, 'flag': 0, 'payload': 0.8736715594920906}
2025-04-08 19:44:19,140 - Threat Detected: {'timestamp': 1744121659.1188524, 'source_ip': '192.168.1.62', 'dest_ip': '10.0.0.140', 'packet_size': 794, 'protocol': 1, 'flag': 0, 'payload': 0.8464506757376085}
2025-04-08 19:44:21,716 - Threat Detected: {'timestamp': 1744121661.6966367, 'source_ip': '192.168.1.247', 'dest_ip': '10.0.0.180', 'packet_size': 1252, 'protocol': 1, 'flag': 0, 'payload': 0.8961435941709813}
2025-04-08 19:44:23,268 - Threat Detected: {'timestamp': 1744121663.2534962, 'source_ip': '192.168.1.201', 'dest_ip': '10.0.0.83', 'packet_size': 1345, 'protocol': 0, 'flag': 1, 'payload': 0.5159464188297742}
2025-04-08 19:44:24,300 - Threat Detected: {'timestamp': 1744121664.2835422, 'source_ip': '192.168.1.195', 'dest_ip': '10.0.0.111', 'packet_size': 397, 'protocol': 0, 'flag': 1, 'payload': 0.7379747425546286}
2025-04-08 19:44:25,338 - Threat Detected: {'timestamp': 1744121665.3200965, 'source_ip': '192.168.1.115', 'dest_ip': '10.0.0.142', 'packet_size': 1385, 'protocol': 0, 'flag': 0, 'payload': 0.8207622301109895}
2025-04-08 19:44:25,850 - Threat Detected: {'timestamp': 1744121665.8351967, 'source_ip': '192.168.1.82', 'dest_ip': '10.0.0.112', 'packet_size': 841, 'protocol': 1, 'flag': 0, 'payload': 0.7721631488043526}
2025-04-08 19:44:26,371 - Threat Detected: {'timestamp': 1744121666.3568313, 'source_ip': '192.168.1.100', 'dest_ip': '10.0.0.143', 'packet_size': 382, 'protocol': 0, 'flag': 1, 'payload': 0.5067522717019838}
2025-04-08 19:44:26,886 - Threat Detected: {'timestamp': 1744121666.8737898, 'source_ip': '192.168.1.157', 'dest_ip': '10.0.0.32', 'packet_size': 802, 'protocol': 0, 'flag': 1, 'payload': 0.9272186425305089}
2025-04-08 19:44:26,889 - Threat Detected: {'timestamp': 1744121666.8702462, 'source_ip': '192.168.1.180', 'dest_ip': '10.0.0.137', 'packet_size': 1436, 'protocol': 0, 'flag': 1, 'payload': 0.6954771168155418}
2025-04-08 19:44:26,890 - Threat Detected: {'timestamp': 1744121666.8757885, 'source_ip': '192.168.1.79', 'dest_ip': '10.0.0.51', 'packet_size': 580, 'protocol': 0, 'flag': 0, 'payload': 0.9967061340825817}
2025-04-08 19:44:27,410 - Threat Detected: {'timestamp': 1744121667.3971653, 'source_ip': '192.168.1.85', 'dest_ip': '10.0.0.48', 'packet_size': 529, 'protocol': 0, 'flag': 1, 'payload': 0.9247626207290353}
2025-04-08 19:44:28,448 - Threat Detected: {'timestamp': 1744121668.4362495, 'source_ip': '192.168.1.139', 'dest_ip': '10.0.0.209', 'packet_size': 805, 'protocol': 1, 'flag': 0, 'payload': 0.8938211310843736}
2025-04-08 19:44:28,455 - Threat Detected: {'timestamp': 1744121668.4387798, 'source_ip': '192.168.1.90', 'dest_ip': '10.0.0.165', 'packet_size': 1375, 'protocol': 0, 'flag': 0, 'payload': 0.8210014192986386}
2025-04-08 19:44:28,969 - Threat Detected: {'timestamp': 1744121668.957699, 'source_ip': '192.168.1.69', 'dest_ip': '10.0.0.62', 'packet_size': 1301, 'protocol': 0, 'flag': 1, 'payload': 0.5390146367354122}
2025-04-08 19:44:30,009 - Threat Detected: {'timestamp': 1744121669.9882689, 'source_ip': '192.168.1.112', 'dest_ip': '10.0.0.247', 'packet_size': 378, 'protocol': 0, 'flag': 1, 'payload': 0.7681375035460409}
2025-04-08 19:44:31,042 - Threat Detected: {'timestamp': 1744121671.0338633, 'source_ip': '192.168.1.183', 'dest_ip': '10.0.0.21', 'packet_size': 878, 'protocol': 0, 'flag': 1, 'payload': 0.9619690901100036}
2025-04-08 19:44:32,585 - Threat Detected: {'timestamp': 1744121672.5749104, 'source_ip': '192.168.1.250', 'dest_ip': '10.0.0.218', 'packet_size': 1476, 'protocol': 1, 'flag': 1, 'payload': 0.8829619406570425}
2025-04-08 19:44:32,590 - Threat Detected: {'timestamp': 1744121672.575421, 'source_ip': '192.168.1.218', 'dest_ip': '10.0.0.36', 'packet_size': 606, 'protocol': 1, 'flag': 1, 'payload': 0.8248842870698551}
2025-04-08 19:44:33,613 - Threat Detected: {'timestamp': 1744121673.5983868, 'source_ip': '192.168.1.186', 'dest_ip': '10.0.0.207', 'packet_size': 1164, 'protocol': 1, 'flag': 1, 'payload': 0.7595681967349205}
2025-04-08 19:44:34,651 - Threat Detected: {'timestamp': 1744121674.63622, 'source_ip': '192.168.1.176', 'dest_ip': '10.0.0.79', 'packet_size': 624, 'protocol': 1, 'flag': 1, 'payload': 0.7191290153862175}
2025-04-08 19:44:34,657 - Threat Detected: {'timestamp': 1744121674.6408262, 'source_ip': '192.168.1.212', 'dest_ip': '10.0.0.17', 'packet_size': 1071, 'protocol': 0, 'flag': 0, 'payload': 0.9739538976073526}
2025-04-08 19:44:35,692 - Threat Detected: {'timestamp': 1744121675.6819754, 'source_ip': '192.168.1.165', 'dest_ip': '10.0.0.45', 'packet_size': 1456, 'protocol': 0, 'flag': 1, 'payload': 0.5561805562606471}
2025-04-08 19:44:35,696 - Threat Detected: {'timestamp': 1744121675.6799674, 'source_ip': '192.168.1.51', 'dest_ip': '10.0.0.59', 'packet_size': 474, 'protocol': 1, 'flag': 0, 'payload': 0.7956640252913084}
2025-04-08 19:44:36,209 - Threat Detected: {'timestamp': 1744121676.1953096, 'source_ip': '192.168.1.104', 'dest_ip': '10.0.0.195', 'packet_size': 1027, 'protocol': 1, 'flag': 1, 'payload': 0.9511233200123778}
2025-04-08 19:44:36,723 - Threat Detected: {'timestamp': 1744121676.7108617, 'source_ip': '192.168.1.140', 'dest_ip': '10.0.0.244', 'packet_size': 1471, 'protocol': 0, 'flag': 1, 'payload': 0.6865326650896485}
2025-04-08 19:44:37,750 - Threat Detected: {'timestamp': 1744121677.7421837, 'source_ip': '192.168.1.200', 'dest_ip': '10.0.0.80', 'packet_size': 351, 'protocol': 0, 'flag': 0, 'payload': 0.7259440642045721}
2025-04-08 19:44:37,757 - Threat Detected: {'timestamp': 1744121677.746694, 'source_ip': '192.168.1.240', 'dest_ip': '10.0.0.104', 'packet_size': 984, 'protocol': 0, 'flag': 0, 'payload': 0.8456656948778585}
2025-04-08 19:44:37,760 - Threat Detected: {'timestamp': 1744121677.7517002, 'source_ip': '192.168.1.120', 'dest_ip': '10.0.0.208', 'packet_size': 793, 'protocol': 0, 'flag': 1, 'payload': 0.5652821162243908}
2025-04-08 19:44:38,284 - Threat Detected: {'timestamp': 1744121678.2667322, 'source_ip': '192.168.1.39', 'dest_ip': '10.0.0.245', 'packet_size': 1067, 'protocol': 0, 'flag': 1, 'payload': 0.7625390076038479}
2025-04-08 19:44:38,796 - Threat Detected: {'timestamp': 1744121678.7838852, 'source_ip': '192.168.1.136', 'dest_ip': '10.0.0.88', 'packet_size': 453, 'protocol': 0, 'flag': 1, 'payload': 0.9125225347516542}
2025-04-08 19:44:40,364 - Threat Detected: {'timestamp': 1744121680.3432095, 'source_ip': '192.168.1.186', 'dest_ip': '10.0.0.242', 'packet_size': 999, 'protocol': 0, 'flag': 1, 'payload': 0.6682089592003813}
2025-04-08 19:44:41,918 - Threat Detected: {'timestamp': 1744121681.9048004, 'source_ip': '192.168.1.248', 'dest_ip': '10.0.0.7', 'packet_size': 1012, 'protocol': 1, 'flag': 1, 'payload': 0.8167442345804214}
2025-04-08 19:44:42,435 - Threat Detected: {'timestamp': 1744121682.423642, 'source_ip': '192.168.1.119', 'dest_ip': '10.0.0.59', 'packet_size': 356, 'protocol': 1, 'flag': 0, 'payload': 0.7493090993840216}
2025-04-08 19:44:43,984 - Threat Detected: {'timestamp': 1744121683.970315, 'source_ip': '192.168.1.101', 'dest_ip': '10.0.0.27', 'packet_size': 1439, 'protocol': 0, 'flag': 0, 'payload': 0.7023050430293152}
2025-04-08 19:44:43,985 - Threat Detected: {'timestamp': 1744121683.9719071, 'source_ip': '192.168.1.77', 'dest_ip': '10.0.0.184', 'packet_size': 1252, 'protocol': 1, 'flag': 0, 'payload': 0.9177393123711965}
2025-04-08 19:44:46,034 - Threat Detected: {'timestamp': 1744121686.017785, 'source_ip': '192.168.1.223', 'dest_ip': '10.0.0.198', 'packet_size': 963, 'protocol': 1, 'flag': 1, 'payload': 0.7196244576778207}
2025-04-08 19:44:46,036 - Threat Detected: {'timestamp': 1744121686.0235643, 'source_ip': '192.168.1.166', 'dest_ip': '10.0.0.134', 'packet_size': 1261, 'protocol': 0, 'flag': 0, 'payload': 0.899886213120334}
2025-04-08 19:44:46,552 - Threat Detected: {'timestamp': 1744121686.5370345, 'source_ip': '192.168.1.191', 'dest_ip': '10.0.0.92', 'packet_size': 1135, 'protocol': 1, 'flag': 1, 'payload': 0.8323064038186921}
2025-04-08 19:44:46,558 - Threat Detected: {'timestamp': 1744121686.542595, 'source_ip': '192.168.1.247', 'dest_ip': '10.0.0.240', 'packet_size': 879, 'protocol': 1, 'flag': 0, 'payload': 0.7144369142539989}
2025-04-08 19:44:47,070 - Threat Detected: {'timestamp': 1744121687.0617247, 'source_ip': '192.168.1.188', 'dest_ip': '10.0.0.20', 'packet_size': 426, 'protocol': 0, 'flag': 1, 'payload': 0.5691251894294289}
2025-04-08 19:44:47,073 - Threat Detected: {'timestamp': 1744121687.059713, 'source_ip': '192.168.1.189', 'dest_ip': '10.0.0.230', 'packet_size': 906, 'protocol': 0, 'flag': 1, 'payload': 0.7758122705726256}
2025-04-08 19:44:47,580 - Threat Detected: {'timestamp': 1744121687.5704422, 'source_ip': '192.168.1.84', 'dest_ip': '10.0.0.178', 'packet_size': 946, 'protocol': 0, 'flag': 1, 'payload': 0.5509367596746465}
2025-04-08 19:44:47,586 - Threat Detected: {'timestamp': 1744121687.575515, 'source_ip': '192.168.1.166', 'dest_ip': '10.0.0.230', 'packet_size': 515, 'protocol': 1, 'flag': 1, 'payload': 0.765639441553913}
2025-04-08 19:44:48,615 - Threat Detected: {'timestamp': 1744121688.601582, 'source_ip': '192.168.1.109', 'dest_ip': '10.0.0.41', 'packet_size': 877, 'protocol': 0, 'flag': 1, 'payload': 0.7023111493359254}
2025-04-08 19:44:50,159 - Threat Detected: {'timestamp': 1744121690.1501112, 'source_ip': '192.168.1.10', 'dest_ip': '10.0.0.172', 'packet_size': 1405, 'protocol': 0, 'flag': 1, 'payload': 0.6999267114649149}
2025-04-08 19:44:50,674 - Threat Detected: {'timestamp': 1744121690.658454, 'source_ip': '192.168.1.168', 'dest_ip': '10.0.0.9', 'packet_size': 447, 'protocol': 0, 'flag': 1, 'payload': 0.5030489521630548}
2025-04-08 19:44:50,680 - Threat Detected: {'timestamp': 1744121690.666146, 'source_ip': '192.168.1.194', 'dest_ip': '10.0.0.186', 'packet_size': 1081, 'protocol': 1, 'flag': 1, 'payload': 0.9149762032828062}
2025-04-08 19:44:51,196 - Threat Detected: {'timestamp': 1744121691.1851606, 'source_ip': '192.168.1.235', 'dest_ip': '10.0.0.51', 'packet_size': 853, 'protocol': 0, 'flag': 0, 'payload': 0.9104883674274232}
2025-04-08 19:44:51,196 - Threat Detected: {'timestamp': 1744121691.1792855, 'source_ip': '192.168.1.249', 'dest_ip': '10.0.0.178', 'packet_size': 712, 'protocol': 1, 'flag': 1, 'payload': 0.8951616413404142}
2025-04-08 19:44:51,200 - Threat Detected: {'timestamp': 1744121691.1851606, 'source_ip': '192.168.1.111', 'dest_ip': '10.0.0.32', 'packet_size': 624, 'protocol': 1, 'flag': 0, 'payload': 0.7827852334907334}
2025-04-08 19:44:51,720 - Threat Detected: {'timestamp': 1744121691.7074685, 'source_ip': '192.168.1.37', 'dest_ip': '10.0.0.221', 'packet_size': 1235, 'protocol': 1, 'flag': 0, 'payload': 0.8065053534657978}
2025-04-08 19:44:53,275 - Threat Detected: {'timestamp': 1744121693.2596238, 'source_ip': '192.168.1.166', 'dest_ip': '10.0.0.205', 'packet_size': 621, 'protocol': 0, 'flag': 1, 'payload': 0.7301234850955276}
2025-04-08 19:44:54,320 - Threat Detected: {'timestamp': 1744121694.3072004, 'source_ip': '192.168.1.83', 'dest_ip': '10.0.0.173', 'packet_size': 663, 'protocol': 1, 'flag': 1, 'payload': 0.7509216933283461}
2025-04-08 19:44:55,874 - Threat Detected: {'timestamp': 1744121695.8551521, 'source_ip': '192.168.1.85', 'dest_ip': '10.0.0.223', 'packet_size': 1179, 'protocol': 1, 'flag': 0, 'payload': 0.7493365680291322}
2025-04-08 19:44:56,912 - Threat Detected: {'timestamp': 1744121696.8981435, 'source_ip': '192.168.1.98', 'dest_ip': '10.0.0.84', 'packet_size': 1382, 'protocol': 0, 'flag': 0, 'payload': 0.9300768643454598}
2025-04-08 19:44:56,913 - Threat Detected: {'timestamp': 1744121696.89493, 'source_ip': '192.168.1.98', 'dest_ip': '10.0.0.96', 'packet_size': 803, 'protocol': 1, 'flag': 0, 'payload': 0.7970500354850849}
2025-04-08 19:44:57,426 - Threat Detected: {'timestamp': 1744121697.41342, 'source_ip': '192.168.1.107', 'dest_ip': '10.0.0.11', 'packet_size': 310, 'protocol': 0, 'flag': 1, 'payload': 0.7474397192861966}
2025-04-08 19:44:58,471 - Threat Detected: {'timestamp': 1744121698.459162, 'source_ip': '192.168.1.203', 'dest_ip': '10.0.0.73', 'packet_size': 1394, 'protocol': 0, 'flag': 0, 'payload': 0.922888768807877}
2025-04-08 19:44:58,987 - Threat Detected: {'timestamp': 1744121698.973527, 'source_ip': '192.168.1.255', 'dest_ip': '10.0.0.87', 'packet_size': 1391, 'protocol': 0, 'flag': 1, 'payload': 0.9202660098138228}
2025-04-08 19:44:58,991 - Threat Detected: {'timestamp': 1744121698.9730148, 'source_ip': '192.168.1.114', 'dest_ip': '10.0.0.67', 'packet_size': 1092, 'protocol': 0, 'flag': 1, 'payload': 0.7983998686386264}
2025-04-08 19:44:58,992 - Threat Detected: {'timestamp': 1744121698.977082, 'source_ip': '192.168.1.76', 'dest_ip': '10.0.0.90', 'packet_size': 562, 'protocol': 0, 'flag': 1, 'payload': 0.9914481333778931}
2025-04-08 19:45:01,067 - Threat Detected: {'timestamp': 1744121701.0532951, 'source_ip': '192.168.1.64', 'dest_ip': '10.0.0.188', 'packet_size': 1032, 'protocol': 0, 'flag': 0, 'payload': 0.9463847704230486}
2025-04-08 19:45:01,584 - Threat Detected: {'timestamp': 1744121701.565725, 'source_ip': '192.168.1.181', 'dest_ip': '10.0.0.209', 'packet_size': 457, 'protocol': 1, 'flag': 1, 'payload': 0.9335598303222948}
2025-04-08 19:45:02,102 - Threat Detected: {'timestamp': 1744121702.0854144, 'source_ip': '192.168.1.130', 'dest_ip': '10.0.0.251', 'packet_size': 1443, 'protocol': 1, 'flag': 0, 'payload': 0.8881407518457115}
2025-04-08 19:45:02,622 - Threat Detected: {'timestamp': 1744121702.6040423, 'source_ip': '192.168.1.207', 'dest_ip': '10.0.0.188', 'packet_size': 669, 'protocol': 1, 'flag': 1, 'payload': 0.8436661605233402}
2025-04-08 19:45:03,147 - Threat Detected: {'timestamp': 1744121703.132075, 'source_ip': '192.168.1.76', 'dest_ip': '10.0.0.27', 'packet_size': 859, 'protocol': 1, 'flag': 1, 'payload': 0.7456683558533377}
2025-04-08 19:45:03,666 - Threat Detected: {'timestamp': 1744121703.6515825, 'source_ip': '192.168.1.97', 'dest_ip': '10.0.0.96', 'packet_size': 816, 'protocol': 1, 'flag': 0, 'payload': 0.9419558817445847}
2025-04-08 19:45:04,704 - Threat Detected: {'timestamp': 1744121704.6874204, 'source_ip': '192.168.1.39', 'dest_ip': '10.0.0.118', 'packet_size': 741, 'protocol': 0, 'flag': 1, 'payload': 0.5038353597387909}
2025-04-08 19:45:05,224 - Threat Detected: {'timestamp': 1744121705.207606, 'source_ip': '192.168.1.144', 'dest_ip': '10.0.0.121', 'packet_size': 481, 'protocol': 0, 'flag': 0, 'payload': 0.8013106773121547}
2025-04-08 19:45:06,261 - Threat Detected: {'timestamp': 1744121706.2493076, 'source_ip': '192.168.1.195', 'dest_ip': '10.0.0.150', 'packet_size': 1207, 'protocol': 0, 'flag': 0, 'payload': 0.8535558037094536}
2025-04-08 19:45:07,815 - Threat Detected: {'timestamp': 1744121707.8048997, 'source_ip': '192.168.1.153', 'dest_ip': '10.0.0.244', 'packet_size': 1222, 'protocol': 0, 'flag': 1, 'payload': 0.5567264666448606}
2025-04-08 19:45:08,839 - Threat Detected: {'timestamp': 1744121708.8289287, 'source_ip': '192.168.1.6', 'dest_ip': '10.0.0.207', 'packet_size': 1229, 'protocol': 1, 'flag': 1, 'payload': 0.9948419926434238}
2025-04-08 19:45:09,351 - Threat Detected: {'timestamp': 1744121709.3357992, 'source_ip': '192.168.1.42', 'dest_ip': '10.0.0.97', 'packet_size': 931, 'protocol': 0, 'flag': 1, 'payload': 0.5295859364701626}
2025-04-08 19:45:09,357 - Threat Detected: {'timestamp': 1744121709.344341, 'source_ip': '192.168.1.28', 'dest_ip': '10.0.0.143', 'packet_size': 544, 'protocol': 0, 'flag': 1, 'payload': 0.8540878078463736}
2025-04-08 19:45:09,872 - Threat Detected: {'timestamp': 1744121709.858205, 'source_ip': '192.168.1.72', 'dest_ip': '10.0.0.47', 'packet_size': 1456, 'protocol': 0, 'flag': 1, 'payload': 0.5635909928049518}
2025-04-08 19:45:10,392 - Threat Detected: {'timestamp': 1744121710.3806002, 'source_ip': '192.168.1.145', 'dest_ip': '10.0.0.51', 'packet_size': 1049, 'protocol': 0, 'flag': 1, 'payload': 0.7047974115351541}
2025-04-08 19:45:10,903 - Threat Detected: {'timestamp': 1744121710.8932502, 'source_ip': '192.168.1.235', 'dest_ip': '10.0.0.140', 'packet_size': 577, 'protocol': 1, 'flag': 0, 'payload': 0.7930826787467368}
2025-04-08 19:45:10,906 - Threat Detected: {'timestamp': 1744121710.8937812, 'source_ip': '192.168.1.168', 'dest_ip': '10.0.0.46', 'packet_size': 925, 'protocol': 0, 'flag': 1, 'payload': 0.809249338949263}
2025-04-08 19:45:11,421 - Threat Detected: {'timestamp': 1744121711.40304, 'source_ip': '192.168.1.16', 'dest_ip': '10.0.0.145', 'packet_size': 1070, 'protocol': 0, 'flag': 1, 'payload': 0.8861800461664512}
2025-04-08 19:45:11,941 - Threat Detected: {'timestamp': 1744121711.921152, 'source_ip': '192.168.1.34', 'dest_ip': '10.0.0.85', 'packet_size': 1094, 'protocol': 0, 'flag': 1, 'payload': 0.9018634412239298}
2025-04-08 19:45:12,465 - Threat Detected: {'timestamp': 1744121712.4435475, 'source_ip': '192.168.1.99', 'dest_ip': '10.0.0.102', 'packet_size': 567, 'protocol': 0, 'flag': 0, 'payload': 0.9433580185449246}
2025-04-08 19:45:12,984 - Threat Detected: {'timestamp': 1744121712.9621906, 'source_ip': '192.168.1.171', 'dest_ip': '10.0.0.171', 'packet_size': 875, 'protocol': 1, 'flag': 0, 'payload': 0.8237340051998683}
2025-04-08 19:45:13,498 - Threat Detected: {'timestamp': 1744121713.4823527, 'source_ip': '192.168.1.247', 'dest_ip': '10.0.0.146', 'packet_size': 392, 'protocol': 1, 'flag': 1, 'payload': 0.7615211262643392}
2025-04-08 19:45:14,023 - Threat Detected: {'timestamp': 1744121714.0083692, 'source_ip': '192.168.1.52', 'dest_ip': '10.0.0.156', 'packet_size': 1433, 'protocol': 0, 'flag': 0, 'payload': 0.9133477604535593}
2025-04-08 19:45:14,543 - Threat Detected: {'timestamp': 1744121714.5251617, 'source_ip': '192.168.1.197', 'dest_ip': '10.0.0.232', 'packet_size': 424, 'protocol': 0, 'flag': 1, 'payload': 0.5873336283548256}
2025-04-08 19:45:15,586 - Threat Detected: {'timestamp': 1744121715.5726674, 'source_ip': '192.168.1.223', 'dest_ip': '10.0.0.124', 'packet_size': 1381, 'protocol': 1, 'flag': 0, 'payload': 0.7826239008659104}
2025-04-08 19:45:16,630 - Threat Detected: {'timestamp': 1744121716.608404, 'source_ip': '192.168.1.13', 'dest_ip': '10.0.0.106', 'packet_size': 984, 'protocol': 0, 'flag': 1, 'payload': 0.9297634437030527}
2025-04-08 19:45:17,667 - Threat Detected: {'timestamp': 1744121717.6546104, 'source_ip': '192.168.1.233', 'dest_ip': '10.0.0.160', 'packet_size': 1243, 'protocol': 0, 'flag': 1, 'payload': 0.7136319385226829}
2025-04-08 19:45:18,193 - Threat Detected: {'timestamp': 1744121718.1729176, 'source_ip': '192.168.1.208', 'dest_ip': '10.0.0.101', 'packet_size': 610, 'protocol': 1, 'flag': 0, 'payload': 0.8506295475984388}
2025-04-08 19:45:18,711 - Threat Detected: {'timestamp': 1744121718.697835, 'source_ip': '192.168.1.122', 'dest_ip': '10.0.0.156', 'packet_size': 809, 'protocol': 0, 'flag': 1, 'payload': 0.7761375233090926}
2025-04-08 19:45:19,227 - Threat Detected: {'timestamp': 1744121719.2169688, 'source_ip': '192.168.1.220', 'dest_ip': '10.0.0.56', 'packet_size': 692, 'protocol': 0, 'flag': 1, 'payload': 0.8821319775720822}
2025-04-08 19:45:19,746 - Threat Detected: {'timestamp': 1744121719.7281897, 'source_ip': '192.168.1.191', 'dest_ip': '10.0.0.204', 'packet_size': 503, 'protocol': 1, 'flag': 1, 'payload': 0.9925527495046992}
2025-04-08 19:45:20,268 - Threat Detected: {'timestamp': 1744121720.2561784, 'source_ip': '192.168.1.141', 'dest_ip': '10.0.0.182', 'packet_size': 876, 'protocol': 1, 'flag': 0, 'payload': 0.9502139935966727}
2025-04-08 19:45:21,303 - Threat Detected: {'timestamp': 1744121721.2919884, 'source_ip': '192.168.1.17', 'dest_ip': '10.0.0.68', 'packet_size': 1109, 'protocol': 0, 'flag': 1, 'payload': 0.7368712949679943}
2025-04-08 19:45:24,414 - Threat Detected: {'timestamp': 1744121724.397778, 'source_ip': '192.168.1.41', 'dest_ip': '10.0.0.45', 'packet_size': 675, 'protocol': 1, 'flag': 1, 'payload': 0.7433518210641032}
2025-04-08 19:45:24,420 - Threat Detected: {'timestamp': 1744121724.4041739, 'source_ip': '192.168.1.67', 'dest_ip': '10.0.0.94', 'packet_size': 1178, 'protocol': 1, 'flag': 0, 'payload': 0.7645580355351591}
2025-04-08 19:45:24,942 - Threat Detected: {'timestamp': 1744121724.9251058, 'source_ip': '192.168.1.75', 'dest_ip': '10.0.0.15', 'packet_size': 1293, 'protocol': 0, 'flag': 0, 'payload': 0.7575910459977123}
2025-04-08 19:45:25,459 - Threat Detected: {'timestamp': 1744121725.4454927, 'source_ip': '192.168.1.37', 'dest_ip': '10.0.0.245', 'packet_size': 1390, 'protocol': 1, 'flag': 0, 'payload': 0.994916055124067}
2025-04-08 19:45:25,972 - Threat Detected: {'timestamp': 1744121725.9605248, 'source_ip': '192.168.1.93', 'dest_ip': '10.0.0.128', 'packet_size': 1386, 'protocol': 1, 'flag': 0, 'payload': 0.8455573944922788}
2025-04-08 19:45:25,973 - Threat Detected: {'timestamp': 1744121725.9590213, 'source_ip': '192.168.1.82', 'dest_ip': '10.0.0.140', 'packet_size': 1484, 'protocol': 1, 'flag': 1, 'payload': 0.7445379559022937}
2025-04-08 19:45:27,507 - Threat Detected: {'timestamp': 1744121727.5009625, 'source_ip': '192.168.1.150', 'dest_ip': '10.0.0.96', 'packet_size': 586, 'protocol': 0, 'flag': 0, 'payload': 0.8373907832883096}
2025-04-08 19:45:28,552 - Threat Detected: {'timestamp': 1744121728.5315654, 'source_ip': '192.168.1.253', 'dest_ip': '10.0.0.236', 'packet_size': 433, 'protocol': 0, 'flag': 1, 'payload': 0.6049414173790455}
